image_link,date,description,note,equipment_type,cntry_army,flag,system,status,total_equipment_type_oryx,total_system_oryx,total_destroyed_oryx,total_abandoned_oryx,total_captured_oryx,total_damaged_oryx,timestamp
https://i.postimg.cc/ZYQhmscP/438.png,2022-03-10,10/3/2022,programmatic fix,Armoured Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BRDM-2,captured,41,86,33,4,50,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/VLr5Xr51/542f.png,2022-03-10,10/3/2022,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,captured,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/VLr5Xr51/542f.png,2022-03-10,10/3/2022,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,GAZ-66,captured,46,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/W46c2YkQ/41.jpg,2022-04-10,10.04.2022 Мужской луб Донбасса,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,ZiL-131,destroyed,59,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/ZKwfSH3R/t4.jpg,2022-04-10,10.04.2022 5.04,programmatic fix,Armoured Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BRM-1K,captured,5,86,33,4,50,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/V6fv1CdW/542.jpg,2022-04-10,10.04.2022 10.04.2022,programmatic fix,Infantry Mobility Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,GAZ Tigr-M,destroyed,74,101,62,5,32,2,2022-04-29T21:08:14Z
https://i.postimg.cc/h4Tfc6FP/6523.png,2022-04-10,10.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,damaged,105,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/h4Tfc6FP/6523.png,2022-04-10,10.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,damaged,105,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/pTfSQmZ4/77.jpg,2022-04-10,10.04.2022,programmatic fix,Self-Propelled Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,122mm 2S1 Gvozdika,destroyed,10,102,43,15,41,2,2022-04-29T21:08:14Z
https://i.postimg.cc/fLNrqgBC/64.jpg,2022-04-10,10.04.2022,programmatic fix,Tanks,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,destroyed,110,144,62,8,73,1,2022-04-29T21:08:14Z
https://i.postimg.cc/02vqMs8b/6690.jpg,2022-04-10,10.04.2022,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,Armed pickup truck,destroyed,3,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Vsn8k6Px/6689.jpg,2022-04-10,10.04.2022,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,Armed pickup truck,destroyed,3,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Tw2ZzKTy/53.png,2022-03-19,10 D FILME 19/3/2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3 Obr. 2016,destroyed,93,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/J06KWRhW/460.png,2022-03-01,1/3/2022 YTO-18.07.18 BT0-20.07.18,programmatic fix,Engineering Vehicles And Equipment,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BREM-1 armoured recovery vehicle,abandoned,8,124,38,15,66,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/s2j9JmdL/f4.jpg,2022-03-30,1 30.03.2022,programmatic fix,Infantry Mobility Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,Varta,captured,15,82,26,1,54,1,2022-04-29T21:08:14Z
https://i.postimg.cc/HL340vkC/27.png,2022-04-09,09/4/2022 ПРЕСС-СЛУЖБА УНМ ДНР,programmatic fix,Armoured Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BRDM-2,captured,41,86,33,4,50,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/02nsRB7F/36.png,2022-04-09,09/4/2022 @Arslon Xudosi An Xudo,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-90A,captured,18,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/vHpYPGNQ/480.png,2022-04-09,09/4/2022,programmatic fix,Tanks,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,destroyed,110,144,62,8,73,1,2022-04-29T21:08:14Z
https://i.postimg.cc/gjpfPnRp/5j.png,2022-04-09,09/4/2022,programmatic fix,Tanks,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-64BV,captured,110,144,62,8,73,1,2022-04-29T21:08:14Z
https://i.postimg.cc/287ZnN3m/6h7.png,2022-03-09,09/3/2022 EES clideo.com gettyimages FADEL SENNA,programmatic fix,Mine-Resistant Ambush Protected Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,K-53949 'Linza',captured,4,25,13,3,8,1,2022-04-29T21:08:14Z
https://i.postimg.cc/YCx3jCLb/793.png,2022-04-09,09.04.2022 АГОРАМИ!,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,93,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/9f2LgLrM/43f.jpg,2022-04-09,09.04.2022 D @Arslon_Xudosi 2,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-80U,captured,66,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/RZNw48Dh/79.jpg,2022-04-09,09.04.2022 9109 N 5M-21 09.04.2022,programmatic fix,Multiple Rocket Launchers,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,122mm BM-21 'Grad',destroyed,42,62,29,5,28,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/hjBxDk3d/b33.jpg,2022-04-09,09.04.2022 @Arslon Xudosi,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3,destroyed,93,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/ZKY1hC9T/r2.jpg,2022-04-09,09.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-80U,destroyed,66,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/7LpghV24/g2.jpg,2022-04-09,09.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-80BVM,captured,18,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/3rbPcZKC/32.jpg,2022-04-09,09.04.2022,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,BMP-3,captured,75,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/HLN2m7X7/b55.jpg,2022-04-09,09.04.2022,programmatic fix,Armoured Personnel Carriers,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BTR-80,captured,52,103,35,14,52,2,2022-04-29T21:08:14Z
https://i.postimg.cc/1RgcKhvH/680.jpg,2022-04-09,09.04.2022,programmatic fix,Infantry Mobility Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,GAZ Tigr-M,destroyed,74,101,62,5,32,2,2022-04-29T21:08:14Z
https://i.postimg.cc/HktQQkYh/5790.png,2022-04-09,09.04.2022,programmatic fix,Engineering Vehicles And Equipment,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,PTS-3 tracked amphibious transport,captured,6,124,38,15,66,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/c4yxc120/65.jpg,2022-04-09,09.04.2022,programmatic fix,Engineering Vehicles And Equipment,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,Ural-4320 with excavator,destroyed,1,124,38,15,66,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/J0Ncj6gb/b56.jpg,2022-04-09,09.04.2022,programmatic fix,Towed Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,152mm 2A65 Msta-B howitzer,captured,23,57,10,5,38,4,2022-04-29T21:08:14Z
https://i.postimg.cc/90tDFvRq/555.jpg,2022-04-09,09-04-2022,programmatic fix,Tanks,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,Unknown tank,destroyed,8,144,62,8,73,1,2022-04-29T21:08:14Z
https://i.postimg.cc/vB4Tf41M/764.jpg,2022-04-09,09-04-2022,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,Unknown truck,destroyed,39,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/QCB8thnN/bb1.png,2022-04-08,08/4/2022 SIDEBOA,programmatic fix,Infantry Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-1(P),destroyed,45,105,52,9,41,3,2022-04-29T21:08:14Z
https://i.postimg.cc/FsNjfGyG/57.png,2022-04-08,08/4/2022 B,programmatic fix,Unmanned Aerial Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/21px-Flag_of_Israel.svg.png,Orion UCAV,destroyed,1,49,31,NA,18,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/gcvHPYnx/43.png,2022-04-08,08/4/2022,programmatic fix,Tanks,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-72B,captured,6,144,62,8,73,1,2022-04-29T21:08:14Z
https://i.postimg.cc/6pV9THzZ/bb2.png,2022-04-08,08/4/2022,programmatic fix,Infantry Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-1(P),destroyed,45,105,52,9,41,3,2022-04-29T21:08:14Z
https://i.postimg.cc/sgB11ZNw/68.png,2022-04-08,08.04.2022 해,programmatic fix,Unmanned Aerial Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/21px-Flag_of_Israel.svg.png,Orlan-30 reconnaissance UAV,destroyed,1,49,31,NA,18,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/J4LT6ZRT/43f.jpg,2022-04-08,08.04.2022 mim DAE XF DAF 500,programmatic fix,Self-Propelled Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,152mm 2S3 Akatsiya,destroyed,29,102,43,15,41,2,2022-04-29T21:08:14Z
https://i.postimg.cc/QtRXGSfK/54.jpg,2022-04-08,08.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B3 Obr. 2016,captured,93,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/d1kB4M4C/bmp22222.jpg,2022-04-08,08.04.2022,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,destroyed,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/8CxkwgGG/776.jpg,2022-04-08,08.04.2022,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,Unknown BMP-1/2,destroyed,13,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/xjGW8VcZ/46.jpg,2022-04-08,08.04.2022,programmatic fix,Armoured Personnel Carriers,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BTR-D,destroyed,40,103,35,14,52,2,2022-04-29T21:08:14Z
https://i.postimg.cc/QtfPGMSB/i3.jpg,2022-04-08,08.04.2022,programmatic fix,Infantry Mobility Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,GAZ Tigr-M,destroyed,74,101,62,5,32,2,2022-04-29T21:08:14Z
https://i.postimg.cc/Dz8Sfc6C/66.jpg,2022-04-08,08.04.2022,programmatic fix,Self-Propelled Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,122mm 2S1 Gvozdika,destroyed,10,102,43,15,41,2,2022-04-29T21:08:14Z
https://i.postimg.cc/P5N125v3/4370.jpg,2022-04-08,08.04.2022,programmatic fix,Self-Propelled Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,152mm 2S19 Msta-S,destroyed,49,102,43,15,41,2,2022-04-29T21:08:14Z
https://i.postimg.cc/kGJ2D7rP/470.png,2022-04-07,07/4/2022.,programmatic fix,Self-Propelled Artillery,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,152mm 2S3 Akatsiya,destroyed,29,102,43,15,41,2,2022-04-29T21:08:14Z
https://i.postimg.cc/BQxfxYwb/446.png,2022-04-07,07/4/2022 ᎧᎧᎧᎧ .,programmatic fix,Engineering Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,IMR-2 combat engineering vehicle,captured,1,12,2,NA,10,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/rFbMJRqZ/4f.png,2022-04-07,07/4/2022 XOO000 SAAMTRAITEXCLCK GEGER,programmatic fix,Tanks,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,T-80BV,captured,7,144,62,8,73,1,2022-04-29T21:08:14Z
https://i.postimg.cc/26fsBvjK/6889.png,2022-04-07,07/4/2022 WOLVERINES,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-2,destroyed,213,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/13p2q8Xq/46.png,2022-04-07,07/4/2022 TYPGOODPECCO -,programmatic fix,Infantry Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,BTR-4,captured,34,105,52,9,41,3,2022-04-29T21:08:14Z
https://i.postimg.cc/NjJtF5qR/4775.png,2022-04-07,07/4/2022 Play 0:23/2:22,programmatic fix,Engineering Vehicles And Equipment,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_Czech_Republic.svg/23px-Flag_of_the_Czech_Republic.svg.png,BREM-Ch ''BREM-4'' armoured recovery vehicle,abandoned,5,124,38,15,66,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/1zMSVqKB/46l.png,2022-04-07,07/4/2022 me/Ugolok Sitha,programmatic fix,Armoured Personnel Carriers,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BTR-D,captured,2,57,14,3,39,1,2022-04-29T21:08:14Z
https://i.postimg.cc/qRzn5nN3/m2.png,2022-04-07,07/4/2022 https://t.me/chubstection,programmatic fix,Multiple Rocket Launchers,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,122mm BM-21 'Grad',destroyed,12,16,11,NA,5,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/GmFC2VRb/456.png,2022-04-07,07/4/2022 GONZO,programmatic fix,Armoured Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,MT-LB with ZU-23 AA gun,destroyed,3,86,33,4,50,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/PrqbsjfB/dt12.png,2022-04-07,07/4/2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,43,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/PrqbsjfB/dt12.png,2022-04-07,07/4/2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,43,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/9M2VBs6f/25.png,2022-04-07,07/4/2022,programmatic fix,Armoured Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BRDM-2,destroyed,41,86,33,4,50,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Bbpc3Gnt/466.png,2022-04-07,07/4/2022,programmatic fix,Armoured Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,9P148 Konkurs ATGM carrier,captured,8,86,33,4,50,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/Bbpc3Gnt/466.png,2022-04-07,07/4/2022,programmatic fix,Armoured Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,9P148 Konkurs ATGM carrier,captured,8,86,33,4,50,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/SKH9bxLg/57.png,2022-04-07,07/4/2022,programmatic fix,Armoured Personnel Carriers,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BTR-70,captured,15,57,14,3,39,1,2022-04-29T21:08:14Z
https://i.postimg.cc/zDgsr2N7/436.png,2022-04-07,07/4/2022,programmatic fix,Infantry Mobility Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,KrAZ Spartan,destroyed,5,82,26,1,54,1,2022-04-29T21:08:14Z
https://i.postimg.cc/FKSqkpmJ/bbmdd222.png,2022-03-07,07/3/2022 Брошена техніка тікток Россіян в Херсоні Брошена техніка тік Россіян в Херсоні Брошена техніка тікток Россіян в Херсоні 120 Брошена техніка тікток Россіян в Херсоні,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMD-2,captured,100,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/kG9LR8PP/67.png,2022-03-07,07/3/2022 Tik Tok @rudenkos? сети появилось. жители Миладеди брошен улут техникат ЧЕРНІГІВ ОПЕРАТИВНИИ clideo.com,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-1(P),captured,37,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/fR5HJv28/dd11.png,2022-03-07,07/3/2022 ch @smotri_media AXV @smotri_media,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,KrAZ-5233,captured,9,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/fR5HJv28/dd11.png,2022-03-07,07/3/2022 ch @smotri_media AXV @smotri_media,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,KrAZ-5233,captured,9,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/fR5HJv28/dd11.png,2022-03-07,07/3/2022 ch @smotri_media AXV @smotri_media,programmatic fix,"Trucks, Vehicles and Jeeps",Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png,KrAZ-5233,captured,9,0,NA,NA,NA,NA,2022-04-29T21:08:14Z
https://i.postimg.cc/W1bDL7xH/787.png,2022-04-05,07/3/2022 @Arslon Xudosi 05.04.2022,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-80U,destroyed,66,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/7YrWKjhP/5544.png,2022-03-07,07/3/2022,programmatic fix,Infantry Mobility Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,GAZ Tigr-M,captured,74,101,62,5,32,2,2022-04-29T21:08:14Z
https://i.postimg.cc/ht5ZrGMM/68.jpg,2022-04-07,"07.04.2022 TUESDAY CHERNIHIV REGION, UKRAINE 215 > BREAKING NEWS UKRAINIANS MOVE THROUGH AREAS DEVASTATED BY RUSSIANS MSNBC REPORTS MSNBC №",programmatic fix,Infantry Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-1(P),destroyed,45,105,52,9,41,3,2022-04-29T21:08:14Z
https://i.postimg.cc/ht5ZrGMM/68.jpg,2022-04-07,"07.04.2022 TUESDAY CHERNIHIV REGION, UKRAINE 215 > BREAKING NEWS UKRAINIANS MOVE THROUGH AREAS DEVASTATED BY RUSSIANS MSNBC REPORTS MSNBC №",programmatic fix,Infantry Fighting Vehicles,Ukraine,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/23px-Flag_of_the_Soviet_Union.svg.png,BMP-1(P),destroyed,45,105,52,9,41,3,2022-04-29T21:08:14Z
https://i.postimg.cc/C5crKsZw/r1.jpg,2022-04-07,"07.04.2022 Tik Tok @sova24.01 Слава ЗСУ,смерть оркам Сумська область Tik Tok @ sova24.01",programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-80U,destroyed,66,587,306,49,217,15,2022-04-29T21:08:14Z
https://i.postimg.cc/Pr71rwRT/u8.jpg,2022-04-07,07.04.2022 REACT,programmatic fix,Infantry Fighting Vehicles,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,BMD-4M,destroyed,43,622,365,44,207,6,2022-04-29T21:08:14Z
https://i.postimg.cc/VN4xdbdL/489.png,2022-04-09,07.04.2022 iz 1:11/2:19 -09/4/2022 1:06/2:19 X,programmatic fix,Tanks,Russia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/23px-Flag_of_Russia.svg.png,T-72B Obr. 1989,destroyed,43,587,306,49,217,15,2022-04-29T21:08:14Z
